row_idx,model,source,speaker,validation,indirectness,framing,framing_v2,positivity,rec_raw
2539,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.6451739188983195
2544,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.94121924889138
2544,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3859132016758239
2545,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6989989526661008
2545,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2262665360536835
2549,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.39475591035909097
2549,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.12353678604773316
2550,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8281577411035417
2550,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1989442518405341
2551,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.2561894548465988
2551,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1843174314341448
2553,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5456586082533623
2553,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.4776258448821418
2555,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7666339459888083
2555,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.0809872643325954
2556,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5500982853901948
2556,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4776258448821418
2557,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.984832301580092
2557,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4545952554562729
2558,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2113368261702
2558,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
2559,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3928333686090788
2559,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.1882681356311635
2560,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.969867132992794
2560,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0544670230098047
2562,GPT-5.6 Terra,human,Human,1,1,1,1,0,-0.95868270808305
2562,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.2004910247786816
2565,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.5390938817909494
2565,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10376950929648698
2569,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2711293452035335
2569,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4776258448821418
2571,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1447373724552434
2571,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.16548589066727193
2572,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8198686234520247
2572,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.14236832681460598
2575,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.0267814061996308
2575,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,1,1,-0.039038159713056686
2576,GPT-5.6 Terra,human,Human,1,0,1,1,0,-1.275480077480958
2576,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1508623495451013
2580,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.412256286932843
2580,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.397678339840083
2585,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9485214591424904
2585,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.47436253220751906
2588,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.786300860627629
2588,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.11504604260145657
2592,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.6297974459702763
2592,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.09981880509946828
2593,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.165941604697538
2593,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.14326062341598056
2594,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.5421555686708123
2594,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.002910944906482138
2599,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.9573519742263572
2599,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3788467990732101
2600,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6680552728981335
2600,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.18371701433854581
2601,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.8658117830985794
2601,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4545952554562729
2602,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.36286990904956795
2602,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,-0.18766771853556452
2609,GPT-5.6 Terra,human,Human,0,0,0,1,0,-0.2058988422068384
2609,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,-0.0809872643325954
2610,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.2262665360536835
2610,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6190413868330082
2612,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.340199108241462
2612,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,0,-0.622992091030027
2613,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.0118262984033666
2613,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4545952554562729
2615,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1948328620935769
2615,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2642649364762036
2616,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5075893044416528
2616,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6001329324303721
2619,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.5384934646953504
2619,GPT-5.6 Terra,rewrite,Rewrite,0,0,1,1,1,-0.0809872643325954
2621,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.9225993947103008
2621,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3517785310235255
2623,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7747357271011026
2623,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.2634161749186273
2624,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0197700363750752
2624,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3131797135054065
2627,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9273276720686902
2627,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2064992593024374
2628,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8324022952389465
2628,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.397678339840083
2630,GPT-5.6 Terra,human,Human,1,1,0,0,0,-1.686724707384516
2630,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1423683268146059
2631,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0921031120876263
2631,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0815876814281943
2633,GPT-5.6 Terra,human,Human,1,0,1,0,0,-1.145285310629136
2633,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,0.002910944906482138
2637,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.6810559562859217
2637,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.3700966291215964
2640,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.6643019660313711
2640,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.599274110081762
2644,GPT-5.6 Terra,human,Human,1,0,0,1,0,0.27229647232723564
2644,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,0.048863144091744526
2645,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.00425419865153
2645,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-0.3092290093083878
2648,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9054751528425984
2648,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
2649,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2557004819067854
2649,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.48157654907916053
2650,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.3937276356430643
2650,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.10376950929648698
2651,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.1486880766522622
2651,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.2903974685415149
2653,GPT-5.6 Terra,human,Human,0,1,1,1,0,-0.5728805303540865
2653,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.3131797135054065
2657,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8090820843391946
2657,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.34791480125330376
2658,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.1712018555721089
2658,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.4815765490791605
2659,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7098563951681207
2659,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.013583781831634001
2660,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7938558680895323
2660,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.28704718144009517
2662,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.0875620515860425
2662,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.2909978856371139
2664,GPT-5.6 Terra,human,Human,1,0,1,1,0,-1.0345984825762244
2664,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.09808240816631053
2665,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.7457772450783183
2665,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3329469902566526
2666,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7750243273226596
2666,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2682156406732223
2668,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7978623304924762
2668,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1611474772127739
2669,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7481142220959778
2669,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.9920489608610868
2670,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6831823801118734
2670,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.024256618756785864
2671,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9237062765138724
2671,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.397678339840083
2672,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8896310277291783
2672,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1037695092964869
2674,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3089351593700014
2674,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,1,-0.4506445512592542
2675,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.527528748264423
2675,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.05786970047992951
2676,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.5573250054622233
2676,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,1,1,-0.09981880509946828
2680,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.7756247444182585
2680,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4545952554562729
2683,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.0076044857529498
2683,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1037695092964869
2684,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.6689442902152893
2684,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
2686,GPT-5.6 Terra,human,Human,1,0,1,1,1,-0.4241985811628736
2686,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,0,-0.24123434705033472
2689,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9763415581338154
2689,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.5843062990851109
2692,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.6399845892398337
2692,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5573250054622233
2694,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7252852584648688
2694,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.1882681356311635
2700,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0544489815395868
2700,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6640054596651924
2701,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.041062846926212
2701,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.06121998758134928
2702,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.6649935860182706
2702,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.2305615101251828
2704,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.630157234588039
2704,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.4545952554562729
2706,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2210772063951973
2706,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.05726928338433057
2707,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7522944727274729
2707,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6378729275998811
2709,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.5996718801302752
2709,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.37979148604328966
2710,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.3176318291475826
2710,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.1037695092964869
2712,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.4998457738636022
2712,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4318130104923813
2713,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.355425324491124
2713,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.7257218410359774
2716,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.340199108241462
2716,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2155936991285316
2717,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.5920574508007674
2717,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.002910944906482138
2720,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5456586082533625
2720,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2682156406732223
2721,GPT-5.6 Terra,human,Human,0,0,1,0,0,-1.2818578517816088
2721,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.14236832681460598
2722,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.008204902848549
2722,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.4545952554562729
2723,GPT-5.6 Terra,human,Human,0,0,0,0,0,-2.037567945312461
2723,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
2725,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.4172429695442432
2725,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.025092772774774674
2726,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.984832301580092
2726,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.2949485898341326
2728,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.337290968016007
2728,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.2123679751792502
2733,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.556603190506778
2733,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.34791480125330376
2734,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.5546494066828125
2734,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1882681356311635
2736,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.7894719491586253
2736,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.5843062990851109
2739,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6214070646364254
2739,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.3937276356430643
2740,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2137513772872466
2740,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
2743,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2246959595406621
2743,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3131797135054065
2746,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.4844311998223912
2746,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,0.0874095712411586
2748,GPT-5.6 Terra,human,Human,1,1,1,1,0,0.15154050372898997
2748,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,0,-0.176115288209425
2750,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.15481305374212
2750,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2217264968044256
2752,GPT-5.6 Terra,human,Human,1,1,0,0,0,0.20810987018648064
2752,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,0,0.05221343119316435
2753,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.9662944950032044
2753,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.10376950929648698
2755,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.9276294281516985
2755,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,0.017534486028652707
2757,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.74790366890427
2757,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1843174314341448
2760,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3514756415464313
2760,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.0776369772311756
2762,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.3931272185474653
2762,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.435676740262603
2763,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9231058594182734
2763,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.622992091030027
2764,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2474681437135198
2764,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2302172402507022
2765,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.137726002630688
2765,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.6378729275998811
2766,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.3628699090495679
2766,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.16548589066727193
2769,GPT-5.6 Terra,human,Human,0,1,0,0,0,-1.7290333156148017
2769,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.1843174314341448
2773,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5086972074975501
2773,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5423571944655722
2774,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.6148296349736252
2774,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.4396274444596217
2775,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.480336902365367
2775,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6032248142787808
2778,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.5456586082533623
2778,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3329469902566526
2780,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7175593849795756
2780,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6418236317968998
2782,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.340199108241462
2782,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.9738178371898129
2786,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1070709230842777
2786,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.2064992593024374
2787,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.8629256311274607
2787,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2909978856371139
2788,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0921031120876263
2788,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6640054596651924
2792,GPT-5.6 Terra,human,Human,1,0,0,1,0,-0.3824543816223134
2792,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.3560211147263198
2793,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.811985728078472
2793,GPT-5.6 Terra,rewrite,Rewrite,0,0,0,0,1,-0.3748960948761914
2794,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6065262280665713
2794,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1882681356311635
2795,GPT-5.6 Terra,human,Human,1,0,0,0,0,-0.897573744448561
2795,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,-0.3904643229684415
2799,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.7595084895991143
2799,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.748504085999869
2800,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.34068808118127536
2800,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.0809872643325954
2801,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3130784498230723
2801,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.5843062990851109
2804,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.9352714100403988
2804,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.1882681356311635
2806,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6180043871663008
2806,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.08158768142819439
2807,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.969867132992794
2807,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.1152476683962164
2808,GPT-5.6 Terra,human,Human,0,0,1,0,0,-0.9237062765138724
2808,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.08740957124115867
2814,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.6456730723115844
2814,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,1,1,-0.2860590550870169
2818,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.9231058594182734
2818,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2302172402507022
2819,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.003653781555931
2819,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2682156406732223
2822,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.5279164575219022
2822,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.16548589066727193
2823,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2557004819067854
2823,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.5384934646953504
2830,GPT-5.6 Terra,human,Human,1,0,0,0,0,-1.2869417660648546
2830,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,0,1,-0.0396385768086556
2831,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.099329832159655
2831,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.39767833984008305
2833,GPT-5.6 Terra,human,Human,0,0,1,1,0,-0.4883819040194099
2833,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,0,-0.5004080898460335
2838,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.4611599819186862
2838,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.0998188050994682
2839,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1832280413987324
2839,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.2682156406732223
2841,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2739316055780594
2841,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.6418236317968998
2842,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.9047877613202024
2842,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.3937276356430643
2843,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0953791279626361
2843,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.4691351014358652
2845,GPT-5.6 Terra,human,Human,1,0,1,0,0,-0.527326101217337
2845,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.4545952554562729
2846,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.6765560771354439
2846,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.10376950929648698
2850,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.6263947685001516
2850,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.10376950929648698
2852,GPT-5.6 Terra,human,Human,0,0,0,0,0,-0.2108376727569354
2852,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,0.0482627269961455
2853,GPT-5.6 Terra,human,Human,0,0,1,1,0,-1.1712018555721089
2853,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.1457186139160258
2865,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.0921031120876263
2865,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.622992091030027
2868,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3462482107747773
2868,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.08854555107871742
2870,GPT-5.6 Terra,human,Human,1,0,1,1,0,-0.8893192108551363
2870,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,0,1,-0.4318130104923813
2872,GPT-5.6 Terra,human,Human,0,0,0,1,0,-1.8417618510987603
2872,GPT-5.6 Terra,rewrite,Rewrite,1,0,1,1,1,-0.0709148445030425
2873,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.1333775283851562
2873,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.14176790971900705
2874,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.2133361154705748
2874,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.3937276356430643
2875,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.793754604407198
2875,GPT-5.6 Terra,rewrite,Rewrite,1,1,0,0,1,-0.6418236317968998
2876,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.3319657487958705
2876,GPT-5.6 Terra,rewrite,Rewrite,1,0,0,0,1,-0.25239906811899493
2879,GPT-5.6 Terra,human,Human,0,1,0,0,0,-0.6146099264948084
2879,GPT-5.6 Terra,rewrite,Rewrite,1,1,1,1,1,0.26645286578879657
2880,GPT-5.6 Terra,human,Human,0,0,0,0,0,-1.704973322823949
